ID,Age,Name,Email,Product,Category,Quantity,Unit Price,Total,Payment,Ordered At
279,21,Michael Logan,matthewdaniels@example.org,Smartphone,Photography,5,624,3120,Credit Card,2026-01-15
280,31,Donald Cummings,olsoncarlos@example.org,Smartphone,Electronics,2,506,1012,Cash,2024-07-19
281,60,William Strickland,araymond@example.net,Camera,Electronics,4,462,1848,Cash,2025-01-22
282,22,Samantha Michael,lambertalicia@example.com,Speaker,Electronics,3,1000,3000,Cash,2025-05-05
283,28,Jennifer King,amanda10@example.com,Printer,Photography,4,691,2764,Cash,2024-07-01
284,31,Carmen Gonzales,stephen92@example.org,Speaker,Photography,2,1361,2722,Credit Card,2026-01-22
285,51,Alexander Howard,brett85@example.net,Webcam,Photography,1,826,826,Credit Card,2025-04-11
286,54,Jared Costa,dunnhunter@example.com,Headphones,Accessories,4,427,1708,PayPal
287,57,Scott Martinez,geraldlambert@example.org,Headphones,Accessories,2,1375,2750,PayPal,2025-04-01
288,26,Kelsey Stephens,cohensally@example.com,Laptop,Electronics,5,1372,6860,PayPal,2024-09-12
289,66,Michael Baker,lori65@example.org,Speaker,Accessories,1,39,39,PayPal,2026-01-16
290,28,Alice Lopez,vanessa45@example.org,Tablet,Electronics,5,466,2330,Credit Card,2026-01-07
291,65,Bryan Juarez,waltersashley@example.net,Tablet,Accessories,5,983,4915,Credit Card,2026-02-12
292,52,Charles Knight,randallroberts@example.org,Laptop,Electronics,2,644,1288,Cash
293,65,Scott Shields,jesus53@example.org,Headphones,Accessories,2,535,1070,Credit Card
294,27,Joshua Johnson,ithomas@example.net,Mouse,Accessories,1,759,759,Credit Card,2025-12-04
295,28,Aaron Alvarez,victorelliott@example.net,Laptop,Electronics,5,401,2005,Credit Card,2025-05-07
296,47,Chad Smith,cooperbrenda@example.net,Headphones,Electronics,5,1499,7495,Credit Card,2025-05-11
297,54,Michele Barnes,tgonzalez@example.net,Camera,Electronics,2,48,96,PayPal,2024-06-14
298,39,Jerry Marshall,westjeffrey@example.net,Mouse,Electronics,1,687,687,PayPal,2024-05-25
299,34,Rachel Jacobs,michael52@example.org,Camera,Photography,5,410,2050,PayPal,2024-06-14
300,30,Katherine Hall,nadams@example.com,Mouse,Electronics,5,394,1970,Cash,2025-05-08
301,28,Shelby Rivera,duncanangela@example.net,Webcam,Photography,5,217,1085,PayPal
302,47,Bruce Lee,uvasquez@example.net,Monitor,Electronics,2,1468,2936,PayPal,2025-05-05
303,64,Scott Richards,jenniferolsen@example.net,Monitor,Photography,2,631,1262,PayPal,2024-05-29
304,22,Stacy Hill,scott13@example.org,Speaker,Accessories,2,559,1118,Credit Card,2024-09-11
305,69,John Cummings,cfisher@example.com,Keyboard,Photography,,1359,0,PayPal,2025-11-20
306,38,Hannah Chambers,mooredale@example.org,Smartphone,Photography,1,271,271,Cash,2025-06-26
307,61,Katherine Wood,umitchell@example.com,Printer,Photography,1,885,885,PayPal
308,59,Ashley Torres,andrewliu@example.net,Headphones,Accessories,1,737,737,PayPal,2024-06-23
309,37,Brianna Anderson,dlarson@example.org,Keyboard,Accessories,5,247,1235,Cash,2024-12-30
310,32,Brian Miles,tuckerdebra@example.com,Monitor,Photography,2,352,704,PayPal,2025-09-25
311,60,Jared Rollins,preston36@example.com,Laptop,Electronics,4,209,836,Cash,2024-05-17
312,33,,mark42@example.net,Tablet,Accessories,1,430,430,PayPal,2024-08-11
313,62,Terry Christian,pamela30@example.com,Laptop,Accessories,1,1209,1209,Credit Card,2024-05-11
314,23,James Williams,smithbenjamin@example.com,Smartphone,Accessories,,1060,0,Credit Card
315,64,Karen Navarro,rjohnson@example.org,Keyboard,Photography,1,1103,1103,Credit Card,2025-10-30
316,41,Travis Floyd,ryan61@example.org,Webcam,Electronics,3,303,909,Credit Card,2024-09-07
317,34,Michael Frederick,diana49@example.org,Laptop,Accessories,4,1052,4208,PayPal,2025-12-20
318,26,Rebecca Brock,froststacey@example.com,Printer,Photography,1,89,89,PayPal,2025-01-25
319,59,Mikayla Santiago,stephaniejones@example.net,Monitor,Electronics,1,1416,1416,Credit Card,2025-05-20
320,62,Emily Jacobs,sali@example.net,Printer,Accessories,3,205,615,PayPal,2025-10-31
321,20,Heather Collins,cramirez@example.org,Keyboard,Accessories,3,117,351,Cash
322,61,Stephen Moreno,zmurray@example.com,Camera,Photography,2,436,872,Cash,2025-04-29
323,53,Kyle Vasquez,wbailey@example.net,Tablet,Electronics,4,1332,5328,PayPal,2025-07-09
324,64,Albert Rivera,jlang@example.com,Webcam,Accessories,2,351,702,Cash,2024-02-28
325,65,,angelamorgan@example.com,Laptop,Electronics,3,646,1938,PayPal,2025-04-29
326,37,Nancy Dyer,chavezwhitney@example.com,Mouse,Photography,5,241,1205,PayPal,2024-02-28
327,33,,carolynshaffer@example.com,Speaker,Photography,5,928,4640,Cash,2024-05-09
328,29,Michael Washington,yangsteven@example.org,Speaker,Photography,1,807,807,PayPal,2025-12-17
329,54,James Powers,harrisscott@example.net,Camera,Electronics,1,88,88,Credit Card,2025-07-28
330,66,Mason Reyes,brittany24@example.com,Camera,Accessories,5,1440,7200,PayPal,2025-09-10
331,59,David Smith,jlucas@example.net,Camera,Photography,5,1268,6340,Cash,2026-01-31
332,21,Gloria Erickson,ssellers@example.com,Camera,Accessories,2,1291,2582,PayPal,2024-04-02
333,56,Michelle Campos,wendy21@example.org,Speaker,Photography,4,873,3492,Credit Card,2024-08-27
334,20,James Mason,omiller@example.org,Tablet,Accessories,1,1299,1299,Cash,2024-03-07
335,35,Shelly Roberts,mark05@example.com,Keyboard,Accessories,5,1435,7175,Credit Card,2024-08-24
336,56,Sherry Kennedy,leachkim@example.com,Webcam,Electronics,4,1404,5616,Credit Card
337,66,Crystal Ashley,hernandeztheresa@example.net,Keyboard,Photography,1,102,102,Cash,2024-05-24
338,19,Dylan Harris,jordanjames@example.org,Laptop,Electronics,3,424,1272,PayPal,2025-01-25
339,51,Jason Morales,enguyen@example.net,Headphones,Accessories,3,381,1143,PayPal,2025-08-09
340,25,Brandi Smith,melissa19@example.net,Camera,Electronics,1,792,792,PayPal,2024-05-18
341,25,Jill Mendoza,grhodes@example.org,Headphones,Photography,2,1221,2442,Cash,2025-06-11
342,66,Lauren Lewis,tracyalvarado@example.com,Speaker,Photography,5,1127,5635,Credit Card
343,29,Jesus Ryan,jamesross@example.org,Smartphone,Electronics,1,511,511,Cash
344,50,Brandon Park,cobblinda@example.org,Camera,Photography,5,510,2550,Cash,2025-02-10
345,64,Christopher Reed,tyler53@example.com,Speaker,Electronics,1,1106,1106,PayPal,2024-07-02
346,24,Paul Jones,wilsonjohn@example.com,Headphones,Electronics,5,1065,5325,Credit Card,2024-09-02
347,59,Barbara Lopez,cspencer@example.org,Tablet,Accessories,3,678,2034,Cash
348,39,Timothy Franco Jr.,jshaw@example.org,Smartphone,Accessories,3,908,2724,Credit Card
349,55,William Lin,agardner@example.com,Smartphone,Photography,1,426,426,PayPal,2025-07-06
350,30,Kimberly Proctor,middletonemily@example.net,Headphones,Photography,3,1456,4368,Credit Card,2026-02-11
351,65,Brian Johnson,stokesnatalie@example.com,Webcam,Electronics,5,83,415,Credit Card
352,34,Victoria Thompson,stephenherrera@example.org,Tablet,Electronics,4,326,1304,PayPal,2024-07-03
353,28,Kimberly Torres,shariellison@example.com,Camera,Accessories,2,606,1212,Cash,2024-04-01
354,68,Anthony Shaw,jason95@example.org,Tablet,Accessories,5,185,925,Cash,2024-11-28
355,39,Steven Parker,rwashington@example.org,Monitor,Photography,5,135,675,Cash,2025-07-22
356,70,Stephen Walton,johnsonleslie@example.net,Speaker,Electronics,2,359,718,Cash,2025-02-08
357,58,Melanie Murphy,herrerajessica@example.org,Webcam,Photography,3,1240,3720,PayPal,2024-11-21
358,23,Clifford Jones,alvarezelizabeth@example.com,Headphones,Accessories,2,1013,2026,Credit Card,2025-12-02
359,33,Bobby Cannon,alan34@example.org,Tablet,Photography,,348,0,PayPal,2024-04-26
360,38,Eric Weiss,kellyreyes@example.org,Speaker,Electronics,1,52,52,PayPal,2025-05-22
361,31,Kirk Aguirre,annlawrence@example.com,Mouse,Photography,2,247,494,PayPal,2025-05-07
362,47,Ernest King,brenda91@example.net,Webcam,Accessories,,1187,0,Credit Card,2024-06-01
363,44,Tiffany Garcia,hicksdonald@example.net,Keyboard,Photography,5,1232,6160,PayPal,2024-10-28
364,63,Desiree Rodriguez,bakerchristopher@example.com,Keyboard,Accessories,5,561,2805,PayPal,2025-03-25
365,45,Janice Rowe,baileyalexis@example.org,Printer,Photography,5,1209,6045,Credit Card,2024-12-18
366,62,Scott Nelson,laceykennedy@example.com,Mouse,Photography,5,1166,5830,Cash,2025-07-01
367,58,Anthony Hernandez,pottswilliam@example.com,Webcam,Electronics,2,1281,2562,Credit Card,2025-11-19
368,47,Amber Turner,bennettkathy@example.com,Laptop,Photography,5,202,1010,Credit Card,2024-10-30
369,54,Phyllis Wilson,amberking@example.org,Mouse,Electronics,5,425,2125,PayPal,2025-04-29
370,27,Jason Butler,llandry@example.com,Printer,Accessories,4,1094,4376,Cash,2024-07-01
371,59,Ronald Allen,henrytroy@example.org,Tablet,Electronics,5,389,1945,PayPal,2025-06-04
372,60,Mark Turner,brianjohnson@example.net,Speaker,Accessories,2,1197,2394,PayPal,2025-02-08
373,31,Audrey Chen,lisa83@example.net,Headphones,Electronics,2,1332,2664,Cash,2025-05-30
374,19,Brian Davis,davidjackson@example.org,Webcam,Accessories,4,29,116,Cash,2025-09-05
375,46,David Montgomery,davidhall@example.com,Keyboard,Electronics,2,1044,2088,Credit Card,2025-03-13
376,49,Rhonda Simmons,mcmahonarthur@example.org,Monitor,Accessories,4,1405,5620,Credit Card,2024-04-24
377,59,Kimberly Thornton,jacqueline22@example.org,Webcam,Electronics,5,461,2305,Credit Card,2025-03-24
378,51,Christopher Cole,flowe@example.net,Laptop,Electronics,3,937,2811,PayPal,2025-01-22
379,51,,johnsoncharles@example.com,Smartphone,Accessories,2,54,108,Credit Card,2025-04-22
380,64,Veronica Hernandez,byrddanielle@example.net,Keyboard,Photography,2,1313,2626,Credit Card,2024-11-20
381,28,Jennifer Mckay,cruztammy@example.com,Laptop,Photography,4,663,2652,PayPal,2024-07-31
382,18,Joseph Carpenter,dawnhicks@example.com,Mouse,Photography,5,1049,5245,Credit Card,2024-10-03
383,66,Alexandra Smith,ryanowens@example.net,Tablet,Accessories,1,93,93,Credit Card,2025-10-26
384,30,,logan37@example.com,Laptop,Photography,2,98,196,Credit Card,2024-04-23
385,57,Steven Mendoza,catherine29@example.com,Camera,Electronics,4,110,440,PayPal,2024-04-08
386,52,Edwin Schroeder,susanbeard@example.org,Webcam,Electronics,,781,0,PayPal,2025-05-20
387,23,David Hunt,lauren52@example.com,Monitor,Photography,5,1369,6845,Cash
388,42,Briana Lynn,williamsonlarry@example.com,Speaker,Photography,2,330,660,Credit Card,2025-01-12
389,65,Amber Kaufman,carterjessica@example.org,Speaker,Photography,3,765,2295,PayPal,2025-01-25
390,54,Robert Greene,dtaylor@example.org,Webcam,Photography,3,1219,3657,Credit Card,2024-04-05
391,70,Brian Curtis,cynthia96@example.org,Webcam,Accessories,2,1334,2668,Credit Card,2025-11-23
392,29,John Newman,ryanangela@example.org,Keyboard,Photography,2,141,282,Credit Card,2025-01-11
393,26,Amanda Cross,amandavega@example.net,Smartphone,Photography,4,1006,4024,Credit Card,2025-03-17
394,64,Dorothy Casey,fherring@example.net,Webcam,Accessories,5,1161,5805,PayPal,2025-03-24
395,66,Ashley Hayes,jasminethomas@example.org,Speaker,Accessories,3,1291,3873,Credit Card,2025-03-31
396,41,Scott Nichols,sparkscharles@example.net,Monitor,Photography,1,878,878,Cash,2025-10-19
397,46,Jessica Miller,fblake@example.org,Mouse,Accessories,4,1181,4724,Credit Card,2025-09-24
398,39,Aaron Blake,mbernard@example.net,Mouse,Electronics,1,394,394,PayPal,2025-07-29
399,53,Kellie Tran,tara96@example.net,Laptop,Accessories,2,644,1288,Cash,2026-02-17
400,19,James Brewer,nrivera@example.org,Laptop,Accessories,1,962,962,PayPal,2025-09-21
401,46,Adam Smith,justin80@example.net,Webcam,Photography,1,1036,1036,Cash,2025-03-08
402,30,Nicole Brown,robert64@example.net,Camera,Photography,4,58,232,PayPal,2025-05-31
403,58,William Key,johnsonangela@example.org,Headphones,Photography,5,464,2320,PayPal,2024-11-09
404,42,Mario Tucker,eric11@example.net,Monitor,Electronics,4,407,1628,Credit Card,2025-03-10
405,52,Jill Cruz,jessedalton@example.com,Smartphone,Photography,1,673,673,Credit Card,2024-11-22
406,41,Sharon Guzman,kdavis@example.net,Keyboard,Photography,5,1300,6500,Cash
407,54,Shelby Ryan,annettemorgan@example.org,Smartphone,Electronics,4,716,2864,Credit Card,2025-03-23
408,26,Robin Richards,anita25@example.com,Mouse,Accessories,3,870,2610,Credit Card,2024-08-16
409,41,Nathan Holland,wadechristopher@example.org,Headphones,Photography,1,526,526,Credit Card,2025-02-23
410,41,Kaylee Johnson,paigewade@example.org,Tablet,Accessories,4,915,3660,Credit Card,2024-12-18
411,49,Kenneth Ali,angelacollier@example.com,Printer,Accessories,3,1057,3171,Credit Card,2025-05-27
412,37,Amanda Estrada,ryandarryl@example.net,Camera,Electronics,3,1229,3687,PayPal,2025-01-19
413,40,John Martin,michael96@example.com,Smartphone,Accessories,4,1280,5120,PayPal,2024-04-13
414,62,Jordan Gonzalez,gclark@example.org,Tablet,Electronics,2,925,1850,PayPal,2026-01-01
415,21,Christopher Campos,sandraharris@example.org,Webcam,Electronics,2,993,1986,PayPal
416,33,Kara Mcconnell,kellywilliams@example.org,Mouse,Electronics,2,1138,2276,Cash
417,59,Michael Lowe,sally46@example.com,Laptop,Photography,3,569,1707,Credit Card,2024-11-14
418,31,Michael Cole,robert26@example.com,Keyboard,Electronics,4,1401,5604,Credit Card,2024-06-26
419,60,Jeffrey Thomas,falexander@example.org,Camera,Photography,2,652,1304,Cash,2024-06-27
420,29,Tara Shaw,eric75@example.net,Printer,Photography,3,363,1089,PayPal,2025-12-06
421,33,Robert Shah,kelseybarber@example.org,Webcam,Photography,3,689,2067,Cash,2024-12-03
422,30,Frank Freeman,nataliewhite@example.com,Camera,Photography,3,990,2970,PayPal,2024-03-08
423,30,Megan Stewart,robert38@example.com,Keyboard,Electronics,4,853,3412,Cash,2024-06-23
424,24,Jack Jordan,bedwards@example.org,Smartphone,Photography,5,1279,6395,Cash,2024-12-02
425,33,Angela Kim,josephandersen@example.org,Keyboard,Photography,3,888,2664,PayPal,2025-02-10
426,39,Justin Miller,scottcummings@example.net,Mouse,Photography,3,124,372,Credit Card,2024-07-31
427,38,Darryl Roberson,wward@example.org,Speaker,Accessories,5,267,1335,Credit Card,2025-09-22
428,34,John Willis,smithchristopher@example.net,Mouse,Accessories,5,1406,7030,Cash,2025-10-04
429,41,William Robertson,wayne93@example.com,Smartphone,Photography,3,83,249,PayPal,2024-08-26
430,66,Sheila Nixon,melissahernandez@example.com,Laptop,Electronics,1,1288,1288,Credit Card,2025-07-10
431,67,Andrea Finley,areed@example.com,Camera,Accessories,2,1314,2628,Cash
432,23,Ashley Martin,nathan51@example.com,Speaker,Accessories,4,1022,4088,PayPal,2025-03-31
433,51,Karen Small,mark53@example.org,Printer,Accessories,4,512,2048,PayPal,2024-09-17
434,29,Eric Lane,onelson@example.com,Tablet,Accessories,4,1099,4396,PayPal,2025-11-15
435,63,Adam Phillips,matthewtucker@example.org,Printer,Electronics,2,1104,2208,PayPal,2024-03-20
436,29,Valerie Hickman,iwong@example.net,Printer,Accessories,1,971,971,Credit Card,2024-09-01
437,51,Richard Burke,alara@example.org,Mouse,Photography,4,713,2852,PayPal
438,54,Peter Hendricks,castrotina@example.org,Webcam,Electronics,1,128,128,Cash,2025-02-03
439,19,Matthew Chavez,dmullen@example.org,Smartphone,Electronics,5,981,4905,PayPal,2025-03-08
440,45,Deborah Stuart,whitekaren@example.com,Printer,Accessories,2,911,1822,PayPal,2026-02-26
441,57,Melissa Smith,natalie35@example.net,Webcam,Photography,4,210,840,Credit Card,2025-10-23
442,70,Jeffrey James,mccoylindsay@example.org,Webcam,Electronics,5,1292,6460,Cash,2025-10-23
443,38,Brandon Galvan DDS,sandersdale@example.org,Headphones,Electronics,2,637,1274,Credit Card,2025-10-29
444,50,Michaela Page,williamskyle@example.net,Printer,Electronics,4,1424,5696,PayPal,2026-01-23
445,44,Christopher Ferguson,danielsalas@example.com,Camera,Photography,2,1476,2952,Cash,2025-06-11
446,31,Lori Smith,cartertodd@example.net,Tablet,Photography,5,177,885,PayPal
447,67,,fischerjesus@example.com,Smartphone,Photography,4,855,3420,PayPal
448,45,Tammy Garcia,malik13@example.net,Monitor,Electronics,1,984,984,Cash,2025-08-26
449,37,Kathryn Quinn,william32@example.net,Speaker,Photography,5,1112,5560,Credit Card,2025-06-23
450,28,Luis Dixon,joshua44@example.com,Camera,Accessories,3,1297,3891,Credit Card,2024-09-05
451,29,Dr. Luke Molina,melaniecastillo@example.net,Webcam,Accessories,1,1295,1295,Credit Card,2024-09-14
452,46,Hunter Gonzales,chendorothy@example.org,Mouse,Electronics,2,248,496,PayPal,2025-11-07
453,34,Jeffery Reed,campbelltasha@example.org,Tablet,Photography,5,131,655,Cash,2025-04-28
454,24,John Sanchez,vlane@example.net,Camera,Accessories,3,437,1311,Cash,2025-11-06
455,45,Jacob Carpenter,uturner@example.com,Smartphone,Electronics,2,637,1274,Credit Card,2024-05-17
456,42,Nicholas Watkins,hhernandez@example.net,Camera,Photography,3,520,1560,Credit Card
457,18,Heather Mcconnell,leetimothy@example.org,Webcam,Electronics,1,352,352,Credit Card,2026-01-04
458,47,John Gilmore,wwhite@example.net,Smartphone,Accessories,4,1000,4000,Credit Card,2025-03-23
459,38,Marc Horton,kristyspears@example.com,Webcam,Accessories,1,1173,1173,Cash,2024-06-07
460,30,Wanda Fisher,peggy20@example.org,Printer,Electronics,2,486,972,Credit Card,2025-02-25
461,61,James Turner,paul54@example.com,Camera,Photography,1,897,897,Credit Card,2025-09-13
462,57,Anthony Harrison,wtaylor@example.com,Smartphone,Photography,3,1356,4068,Cash,2025-07-19
463,43,Veronica Diaz,hendrixbrandon@example.com,Webcam,Photography,1,822,822,Credit Card,2025-01-13
464,68,Alison Lane,jasonchandler@example.net,Smartphone,Photography,4,428,1712,PayPal,2024-09-15
465,35,Christina Clark,emily31@example.com,Printer,Accessories,3,1074,3222,PayPal,2024-03-18
466,29,Richard Dunlap,ueaton@example.org,Printer,Accessories,3,820,2460,PayPal,2025-03-11
467,65,Benjamin Owens,veronica62@example.net,Keyboard,Electronics,4,224,896,PayPal,2024-09-18
468,70,Joshua Coffey,williambaker@example.net,Tablet,Photography,3,717,2151,Credit Card,2024-06-01
469,56,Olivia Cabrera,gonzalesmarissa@example.net,Webcam,Accessories,1,790,790,Cash,2024-04-20
470,27,Matthew Smith,kimberly00@example.com,Speaker,Photography,3,781,2343,PayPal,2025-11-10
471,32,Jeffrey Monroe,james00@example.net,Mouse,Electronics,4,459,1836,Cash,2025-05-04
472,36,Adrian Evans,hardingjuan@example.org,Printer,Photography,4,1279,5116,Credit Card,2024-08-20
473,30,Brian Hurley,chelseavalenzuela@example.net,Speaker,Photography,4,731,2924,Cash
474,50,Jason Nolan,braytracy@example.net,Smartphone,Electronics,5,252,1260,Credit Card,2024-12-25
475,27,Andrea Yoder,justinnewman@example.com,Webcam,Electronics,3,1500,4500,PayPal,2024-10-17
476,30,Michele Wilson,fjordan@example.com,Mouse,Photography,1,1219,1219,Cash,2024-11-16
477,34,Kristin Schroeder,eadams@example.com,Laptop,Photography,,617,0,Cash,2024-08-17
478,40,Kevin Smith,gcook@example.com,Camera,Photography,4,381,1524,Credit Card
479,58,Amber Holt,campbellgabriel@example.org,Laptop,Photography,2,215,430,PayPal
480,23,Dr. Margaret Jimenez,samanthabean@example.org,Headphones,Photography,,944,0,Cash,2025-03-26
481,69,Gloria Newman,danielrogers@example.com,Printer,Accessories,4,510,2040,Cash,2025-11-17
482,25,Megan Smith,qevans@example.net,Laptop,Electronics,3,738,2214,Cash,2025-03-13
483,23,Jordan Miller,jacquelineford@example.org,Printer,Accessories,1,192,192,PayPal,2024-03-28
484,22,,dylanbell@example.org,Webcam,Electronics,3,1149,3447,PayPal,2025-01-23
485,39,Danielle Dickson,ymiller@example.com,Tablet,Electronics,1,207,207,Cash,2025-04-16
486,38,Tyler Leonard,brianwest@example.com,Keyboard,Photography,2,1233,2466,Cash,2025-09-10
487,28,,melissawright@example.com,Keyboard,Electronics,4,334,1336,Credit Card,2025-02-21
488,65,Susan White,atkinsmichele@example.org,Headphones,Electronics,5,404,2020,Cash,2026-01-27
