Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status
ORD-8802-24,Sarah J.,Earphones,Electronics,4.0,466.27,1865.08,2023-08-05,Houston,Credit Card,Delivered
ORD-7929-44,Sarah J.,Mechanical Keyboard,Gadgets,1.0,209.33,209.33,2023-12-31,Mia,PayPal,Shipped
ORD-2596-14,S Johnson,Computer Mouse,Computers,5.0,1221.84,6109.2,2022-10-08,La,cash,Completed
ORD-8167-91,Mike Brown,Mouse,Tech,1.0,82.03,82.03,2023-02-26,Sea,CASH,Pending
ORD-4471-38,Online Customer,Earphones,ELECTRONICS,4.0,733.7,2934.8,2023-04-21,Seattle,WA,Bank Transfer
ORD-4633-48,S Johnson,Computer Monitor,Computers,4.0,1335.55,5342.2,2022-10-09,Seattle,WA,Credit Card
ORD-7552-34,Sarah J.,Smartphone,Computers,3.0,250.64,751.92,2023-05-11,La,CC,COMPLETE
ORD-7275-64,S Johnson,Display,Accessories,1.0,1784.43,1784.43,2023-08-06,Chicago,cash,CANCEL
ORD-2686-81,Sarah J.,Mouse,Tech,4.0,898.65,3594.6,2022-11-24,Miami,CC,Completed
ORD-7800-48,Sarah J.,iPad,Accessories,5.0,1012.95,5064.75,2022-02-18,Houston,TX,CC
ORD-6289-98,Walk-in,Headphone,Computers,2.0,1633.95,3267.9,2023-07-05,Ny,Apple Pay,Completed
ORD-4078-72,John S.,iPad,Computers,5.0,661.05,3305.25,2023-05-11,Manhattan,CASH,Pending
ORD-5351-25,Robert Wilson,LAPTOP,Accessories,2.0,890.15,1780.3,2022-12-08,Chicago,IL,Debit Card
ORD-9632-32,Sarah J.,Wireless Keyboard,Accessories,4.0,1893.27,7573.08,2022-10-10,Seattle,CASH,Delivered
ORD-1136-73,Unknown,Laptop Computer,electronics,5.0,1266.4,6332.0,2023-11-12,Chicago,Debit Card,Shipped
ORD-3280-97,Online Customer,smart phone,Mobile,5.0,644.74,3223.7,2022-11-01,Houston,TX,CASH
ORD-2595-47,Bob Wilson,Wireless Headphones,Accessories,1.0,1365.11,1365.11,2023-05-11,Manhattan,CASH,pending
ORD-6093-10,Guest,Wireless Headphones,Computers,1.0,1765.8,1765.8,2023-06-17,Nyc,CC,Completed
ORD-4015-40,Robert Wilson,Cell Phone,electronics,5.0,335.18,1675.9,2022-01-23,Online,PayPal,Cancelled
ORD-2179-53,Sarah Johnson,Wireless Keyboard,electronics,2.0,973.78,1947.56,2023-05-11,Miami,FL,Cash
ORD-9482-88,Emily D.,Tablet,ELECTRONICS,5.0,266.21,1331.05,2023-05-11,Ny,Google Pay,COMPLETE
ORD-6400-94,J Smith,Mobile Phone,electronics,5.0,1421.03,7105.15,2022-06-02,Hou,cash,Unknown
ORD-7342-58,Customer,Laptop Computer,ELECTRONICS,5.0,904.01,4520.05,2023-05-11,Chi,Bank Transfer,Completed
ORD-1244-41,J Smith,LAPTOP,Electronics,2.0,662.55,1325.1,2023-09-09,Chicago,Cash,Unknown
ORD-8207-11,E Davis,laptop,Accessories,5.0,164.24,821.2,2023-05-11,Miami,FL,Google Pay
ORD-6488-62,R Wilson,Tablet Computer,electronics,3.0,362.61,1087.83,2023-05-11,Seattle,Credit Card,Pending
ORD-6766-81,Emily D.,LAPTOP,Accessories,5.0,1583.29,7916.45,2022-08-24,Manhattan,CASH,Refunded
ORD-3070-14,Emily Davis,Laptop,Gadgets,2.0,1082.15,2164.3,2023-02-02,Houston,CASH,Refunded
ORD-7990-46,Michael Brown,Headphones,Accessories,2.0,1892.85,3785.7,2022-08-04,Seattle,cash,Delivered
ORD-1583-91,R Wilson,Laptop,Computers,4.0,479.41,1917.64,2023-05-11,Miami,Cash,pending
ORD-4509-10,Emily Davis,LAPTOP,electronics,2.0,125.68,251.36,2023-06-12,Seattle,WA,cash
ORD-6203-62,M Brown,Earphones,ELECTRONICS,1.0,1469.96,1469.96,2023-05-11,Chicago,CC,COMPLETE
ORD-4757-47,Guest,Smartphone,Accessories,2.0,534.97,1069.94,2022-01-14,Mia,Debit Card,CANCEL
ORD-2370-22,Robert Wilson,Smartphone,Computers,4.0,213.58,854.32,2023-02-17,Mia,cash,Refunded
ORD-1598-51,Customer,Display,ELECTRONICS,3.0,1522.32,4566.96,2023-05-16,Seattle,WA,PayPal
ORD-1151-47,John S.,Headphone,Mobile,3.0,1249.45,3748.35,2023-01-16,Manhattan,Apple Pay,CANCEL
ORD-2687-37,Sarah J.,Smartphone,Mobile,2.0,1195.27,2390.54,2023-05-11,Seattle,cash,Shipped
ORD-1043-39,S Johnson,LAPTOP,Gadgets,4.0,680.51,2722.04,2022-02-23,Houston,TX,Bank Transfer
ORD-7043-42,Emily D.,Laptop,Mobile,3.0,826.67,2480.01,2023-05-11,Seattle,WA,Credit Card
ORD-9914-45,S Johnson,Mechanical Keyboard,Electronics,3.0,379.97,1139.91,2023-05-11,Mia,Credit Card,COMPLETE
ORD-9569-67,R Wilson,Wireless Keyboard,Gadgets,5.0,1099.0,5495.0,2022-04-08,Seattle,WA,Apple Pay
ORD-4452-43,S Johnson,Earphones,Mobile,1.0,1280.67,1280.67,2023-05-02,Chi,Google Pay,Unknown
ORD-3819-48,Mike Brown,LAPTOP,Gadgets,2.0,1462.06,2924.12,2022-07-06,Chicago,IL,Credit Card
ORD-7165-69,Customer,Mobile Phone,Tech,3.0,310.38,931.14,2022-01-12,Online,Bank Transfer,Unknown
ORD-9306-59,Unknown,Earphones,Electronics,4.0,156.3,625.2,2023-12-03,Nyc,cash,pending
ORD-2829-32,Emily Davis,Computer Monitor,ELECTRONICS,1.0,707.38,707.38,2023-12-26,Mia,cash,pending
ORD-1820-86,Unknown,Tablet Computer,Mobile,3.0,95.88,287.64,2022-10-01,Hou,Credit Card,pending
ORD-8101-24,Guest,smart phone,Mobile,5.0,1715.78,8578.9,2022-07-09,Chicago,IL,cash
ORD-1749-87,M Brown,Smartphone,Mobile,4.0,1575.0,6300.0,2023-11-04,Houston,TX,cash
ORD-5715-87,E Davis,Display,ELECTRONICS,3.0,977.43,2932.29,2023-07-26,Chi,Google Pay,pending
ORD-5189-61,J Smith,Wireless Keyboard,Tech,5.0,212.03,1060.15,2023-05-11,Chi,CC,pending
ORD-6767-37,Emily Davis,Keyboard,Mobile,3.0,1345.26,4035.78,2023-05-12,Chi,CASH,CANCEL
ORD-8184-71,Walk-in,laptop,Mobile,1.0,1447.42,1447.42,2023-08-06,Hou,Debit Card,Pending
ORD-3553-85,Emily D.,iPad,Accessories,4.0,1748.03,6992.12,2023-05-09,Houston,Credit Card,Pending
ORD-2959-93,S Johnson,Tablet Computer,electronics,1.0,1699.2,1699.2,2023-06-21,Chicago,IL,Credit Card
ORD-2043-26,Emily D.,Tablet,Electronics,2.0,1183.48,2366.96,2023-04-21,Ny,Google Pay,Pending
ORD-5413-39,Sarah J.,Wireless Headphones,Mobile,3.0,740.17,2220.51,2022-11-19,Seattle,Bank Transfer,COMPLETE
ORD-1379-27,John S.,Mechanical Keyboard,ELECTRONICS,4.0,1671.77,6687.08,2022-03-03,Seattle,Bank Transfer,Completed
ORD-8630-67,Walk-in,Laptop Computer,Accessories,5.0,1079.04,5395.2,2023-11-12,Hou,Credit Card,COMPLETE
ORD-7998-29,Sarah J.,Mobile Phone,Accessories,2.0,1170.15,2340.3,2023-05-11,Manhattan,PayPal,Cancelled
ORD-4417-58,J Smith,Earphones,electronics,2.0,1200.92,2401.84,2022-05-08,Mia,cash,CANCEL
ORD-6871-50,Emily Davis,smart phone,Computers,5.0,547.8,2739.0,2022-04-25,Houston,Bank Transfer,COMPLETE
ORD-9518-76,Bob Wilson,Cell Phone,Gadgets,3.0,1179.77,3539.31,2022-05-02,Houston,Credit Card,Refunded
ORD-6284-11,Bob Wilson,Wireless Headphones,electronics,2.0,1643.13,3286.26,2023-08-15,La,CC,Unknown
ORD-2094-17,Online Customer,Headphone,Gadgets,2.0,1623.63,3247.26,2022-09-06,Seattle,WA,Bank Transfer
ORD-7577-25,Walk-in,Computer Mouse,Gadgets,2.0,1533.14,3066.28,2022-12-01,Chicago,CASH,Pending
ORD-2615-83,John S.,Lpt,Computers,5.0,817.8,4089.0,2022-10-02,Houston,TX,CC
ORD-2481-91,M Brown,iPad,electronics,4.0,1719.15,6876.6,2023-05-11,Houston,TX,Google Pay
ORD-8917-66,Emily Davis,Computer Monitor,Computers,5.0,1273.15,6365.75,2023-01-02,Chicago,IL,Apple Pay
ORD-8174-73,Bob Wilson,Headphone,Tech,2.0,4.49,8.98,2023-10-28,Miami,Cash,Pending
ORD-1111-88,J Smith,Mouse,Accessories,1.0,1083.06,1083.06,2023-05-11,Sea,Cash,Cancelled
ORD-7611-83,Customer,Wireless Keyboard,ELECTRONICS,4.0,320.09,1280.36,2022-12-18,Chicago,IL,Cash
ORD-2336-53,E Davis,Wireless Mouse,Tech,1.0,168.76,168.76,2023-07-25,Nyc,Cash,Completed
ORD-7141-18,Sarah Johnson,smart phone,electronics,2.0,239.08,478.16,2023-12-01,Seattle,Cash,pending
ORD-2970-49,Mike Brown,Lpt,Accessories,5.0,1805.45,9027.25,2023-05-25,Sea,Google Pay,pending
ORD-9715-76,M Brown,Wireless Mouse,Computers,2.0,436.18,872.36,2023-10-04,Houston,Debit Card,pending
ORD-9152-46,Online Customer,Wireless Keyboard,Electronics,1.0,223.92,223.92,2023-05-11,Miami,FL,Cash
ORD-2905-47,John Smith,Mobile Phone,Accessories,4.0,774.98,3099.92,2023-02-16,Sea,PayPal,Unknown
ORD-5466-62,Customer,Laptop,ELECTRONICS,4.0,1807.1,7228.4,2023-05-11,Seattle,WA,Bank Transfer
ORD-2888-30,Guest,Wireless Headphones,Tech,3.0,1493.18,4479.54,2023-05-11,Houston,Apple Pay,CANCEL
ORD-4690-33,R Wilson,smart phone,Accessories,4.0,4.41,17.64,2022-09-09,Miami,FL,Cash
ORD-1286-89,Walk-in,Smartphone,Accessories,2.0,1384.42,2768.84,2023-05-11,Ny,Bank Transfer,Unknown
ORD-3856-59,Sarah J.,Smartphone,Accessories,4.0,330.77,1323.08,2023-04-16,Miami,FL,PayPal
ORD-7844-68,Walk-in,Earphones,electronics,4.0,685.72,2742.88,2023-02-13,La,PayPal,Refunded
ORD-8591-80,Online Customer,Headphone,Accessories,2.0,966.95,1933.9,2023-10-07,Sea,Bank Transfer,Completed
ORD-8317-70,Michael Brown,Mouse,Gadgets,1.0,361.63,361.63,2022-06-05,Miami,FL,cash
ORD-6499-56,Guest,Monitor,ELECTRONICS,3.0,725.17,2175.51,2022-09-25,Chicago,Apple Pay,Pending
ORD-4102-99,John S.,Mouse,Tech,3.0,494.05,1482.15,2023-09-02,Chicago,cash,COMPLETE
ORD-9692-10,R Wilson,Wireless Keyboard,Mobile,2.0,172.43,344.86,2023-05-11,Hou,Debit Card,pending
ORD-6922-99,Unknown,Keyboard,Tech,3.0,1497.28,4491.84,2023-07-05,Miami,Google Pay,CANCEL
ORD-8563-51,Guest,Headphones,electronics,4.0,327.06,1308.24,2023-01-30,Manhattan,Google Pay,COMPLETE
ORD-3618-72,Unknown,laptop,Accessories,1.0,1426.75,1426.75,2023-05-11,Mia,CC,Refunded
ORD-8028-88,John S.,Keyboard,Gadgets,3.0,1623.89,4871.67,2022-12-05,Miami,Debit Card,Completed
ORD-2566-59,Online Customer,Laptop Computer,Accessories,4.0,1805.84,7223.36,2022-09-30,La,Apple Pay,Cancelled
ORD-8906-81,JOHN SMITH,Cell Phone,Accessories,3.0,1095.8,3287.4,2023-10-24,Sea,cash,Pending
ORD-5481-68,Sarah J.,smart phone,electronics,5.0,1914.41,9572.05,2022-05-07,Miami,FL,CC
ORD-4850-21,Online Customer,Tablet Computer,Accessories,4.0,185.67,742.68,2023-02-15,Hou,Bank Transfer,Cancelled
ORD-9064-13,Unknown,Mouse,ELECTRONICS,1.0,120.21,120.21,2022-08-24,Chicago,IL,Debit Card
ORD-5134-37,Emily D.,Laptop,Mobile,844.0,701.17,591787.48,2023-05-11,Chi,CC,COMPLETE
ORD-7108-19,Sarah J.,Headphone,Electronics,1.0,639.0,639.0,2022-09-27,La,Debit Card,Completed
ORD-5475-44,John Smith,Mouse,electronics,2.0,825.2,1650.4,2023-01-22,Hou,CC,COMPLETE
ORD-3418-96,Online Customer,Wireless Headphones,ELECTRONICS,4.0,543.74,2174.96,2023-05-11,Seattle,WA,CC
ORD-3698-39,Unknown,Mouse,Accessories,3.0,1603.98,4811.94,2023-07-16,Houston,PayPal,Unknown
ORD-3103-85,Unknown,Wireless Mouse,Electronics,4.0,403.4,1613.6,2022-09-10,Miami,FL,Credit Card
ORD-3666-15,Mike Brown,Keyboard,Accessories,2.0,199.8,399.6,2023-05-09,Houston,Cash,COMPLETE
ORD-9944-57,Robert Wilson,Cell Phone,electronics,2.0,275.91,551.82,2022-02-10,Chicago,Cash,COMPLETE
ORD-2161-28,Unknown,Laptop Computer,Gadgets,1.0,1980.24,1980.24,2022-03-16,Seattle,WA,Bank Transfer
ORD-7465-13,S Johnson,Wireless Keyboard,Accessories,5.0,488.21,2441.05,2022-05-11,Mia,Bank Transfer,Cancelled
ORD-7837-18,Robert Wilson,LAPTOP,Gadgets,1.0,816.87,816.87,2023-05-11,Chi,Apple Pay,CANCEL
ORD-9521-32,John S.,Computer Mouse,Mobile,2.0,1285.22,2570.44,2022-12-12,Miami,Google Pay,Refunded
ORD-6189-38,Sarah Johnson,Headphones,Computers,1.0,227.8,227.8,2023-05-11,Nyc,Debit Card,Refunded
ORD-5578-23,John Smith,Mobile Phone,Mobile,5.0,920.02,4600.1,2022-08-26,Hou,CC,pending
ORD-5451-36,Unknown,Wireless Headphones,ELECTRONICS,5.0,90.4,452.0,2023-06-04,Houston,TX,cash
ORD-6105-31,Emily D.,LAPTOP,Computers,5.0,1326.51,6632.55,2023-05-11,Hou,Cash,Refunded
ORD-1931-60,JOHN SMITH,Smartphone,Electronics,2.0,1237.49,2474.98,2023-01-12,Houston,TX,PayPal
ORD-2098-58,JOHN SMITH,Laptop,Mobile,4.0,820.28,3281.12,2023-09-07,Mia,CC,CANCEL
ORD-3411-67,Bob Wilson,Wireless Mouse,Gadgets,3.0,327.51,982.53,2022-08-21,Houston,CC,pending
ORD-3384-91,John S.,Tablet,Accessories,4.0,1779.74,7118.96,2023-03-20,Chicago,IL,CASH
ORD-9470-84,John S.,Earphones,electronics,5.0,1569.65,7848.25,2023-08-03,Manhattan,Bank Transfer,Delivered
ORD-5920-42,John S.,Laptop Computer,Computers,2.0,535.04,1070.08,2022-06-06,Mia,Google Pay,COMPLETE
ORD-7493-85,S Johnson,Headphones,ELECTRONICS,3.0,1618.83,4856.49,2022-12-11,Seattle,Bank Transfer,Pending
ORD-4666-98,Mike Brown,laptop,ELECTRONICS,2.0,1630.03,3260.06,2023-01-03,Seattle,WA,Bank Transfer
ORD-6356-64,Unknown,iPad,Gadgets,797.0,538.67,429319.99,2022-04-06,Chi,Cash,Completed
ORD-7401-77,Bob Wilson,Keyboard,Computers,1.0,1452.26,1452.26,2023-05-11,Houston,TX,Credit Card
ORD-7373-81,Walk-in,iPad,Gadgets,2.0,4.3,8.6,2022-03-12,Miami,Credit Card,Pending
ORD-7808-30,Emily Davis,smart phone,Gadgets,3.0,1107.52,3322.56,2023-05-11,Manhattan,Debit Card,Completed
ORD-2415-18,Sarah Johnson,Laptop Computer,Accessories,5.0,1982.67,9913.35,2023-09-10,Houston,Bank Transfer,Pending
ORD-8920-85,Walk-in,Mouse,Tech,2.0,1870.9,3741.8,2023-05-22,Houston,Google Pay,Delivered
ORD-7103-93,Michael Brown,Headphone,Electronics,4.0,1693.89,6775.56,2023-09-01,Nyc,cash,Cancelled
ORD-1532-91,Michael Brown,Mobile Phone,Mobile,4.0,1724.38,6897.52,2023-05-11,Manhattan,Apple Pay,COMPLETE
ORD-7613-15,Mike Brown,Headphone,Tech,3.0,316.94,950.82,2023-05-11,Miami,Credit Card,pending
ORD-5477-83,Guest,Computer Mouse,Computers,2.0,461.46,922.92,2023-11-14,Mia,Apple Pay,Delivered
ORD-9656-10,JOHN SMITH,Laptop,Accessories,5.0,715.53,3577.65,2023-05-08,Online,Apple Pay,COMPLETE
ORD-9020-37,Guest,Headphone,Accessories,5.0,1853.38,9266.9,2022-10-12,Chicago,IL,Google Pay
ORD-4756-99,Sarah Johnson,Cell Phone,Accessories,2.0,1208.83,2417.66,2023-11-08,Houston,TX,Bank Transfer
ORD-3231-32,J Smith,Headphone,electronics,2.0,1590.55,3181.1,2023-05-11,Manhattan,cash,pending
ORD-5527-53,John Smith,laptop,Electronics,1.0,1460.03,1460.03,2023-05-11,Online,cash,Pending
ORD-7191-54,R Wilson,iPad,Tech,5.0,342.42,1712.1,2023-01-22,Hou,Cash,Shipped
ORD-4075-77,R Wilson,LAPTOP,ELECTRONICS,2.0,325.93,651.86,2023-02-14,Online,Cash,CANCEL
ORD-4976-63,Online Customer,Mouse,Gadgets,5.0,252.98,1264.9,2022-09-15,Ny,Bank Transfer,Shipped
ORD-1693-33,M Brown,Mobile Phone,Accessories,2.0,1920.48,3840.96,2023-05-11,Houston,Apple Pay,COMPLETE
ORD-1368-38,Walk-in,Lpt,Accessories,5.0,1669.31,8346.55,2022-10-10,Manhattan,CC,Unknown
ORD-8642-25,Robert Wilson,laptop,Computers,1.0,436.08,436.08,2022-08-10,Chi,PayPal,Completed
ORD-3095-86,Emily D.,Laptop,Computers,3.0,1420.54,4261.62,2023-05-11,Sea,Debit Card,COMPLETE
ORD-2448-13,M Brown,Laptop Computer,electronics,2.0,392.24,784.48,2022-12-08,Chicago,IL,Credit Card
ORD-3336-89,S Johnson,Monitor,Mobile,1.0,642.81,642.81,2023-07-22,Houston,TX,PayPal
ORD-3978-12,Customer,Earphones,Mobile,2.0,1215.81,2431.62,2023-08-10,Hou,cash,Unknown
ORD-8474-21,Emily D.,Tablet,Gadgets,3.0,1291.72,3875.16,2023-08-06,Seattle,Debit Card,Shipped
ORD-4185-32,S Johnson,Lpt,Gadgets,2.0,325.52,651.04,2023-03-17,Ny,Bank Transfer,Unknown
ORD-7843-13,R Wilson,Earphones,Gadgets,3.0,1989.65,5968.95,2022-08-22,Chi,cash,Delivered
ORD-4058-19,John Smith,Smartphone,Tech,5.0,405.66,2028.3,2023-10-06,Hou,Cash,Unknown
ORD-7979-39,Robert Wilson,Mobile Phone,Tech,2.0,1992.03,3984.06,2023-02-23,Seattle,CC,Completed
ORD-6372-96,Sarah Johnson,LAPTOP,ELECTRONICS,3.0,3.36,10.08,2023-04-04,Houston,cash,Cancelled
ORD-3273-51,Bob Wilson,Headphones,electronics,1.0,1091.81,1091.81,2023-05-11,Sea,cash,CANCEL
ORD-1619-52,Guest,laptop,Computers,5.0,1452.42,7262.1,2023-10-12,Chicago,Cash,Shipped
ORD-5503-58,Online Customer,LAPTOP,Tech,4.0,1087.78,4351.12,2023-01-29,Sea,cash,COMPLETE
ORD-6370-35,John S.,smart phone,Gadgets,2.0,977.92,1955.84,2023-06-22,Hou,CC,Delivered
ORD-2787-46,Online Customer,LAPTOP,Electronics,2.0,1250.65,2501.3,2022-05-05,Miami,CASH,Completed
ORD-4850-75,Emily D.,Computer Monitor,Accessories,2.0,1136.94,2273.88,2023-03-15,Chi,cash,CANCEL
ORD-3264-73,Customer,iPad,Accessories,3.0,712.1,2136.3,2023-08-26,Chi,cash,Shipped
ORD-6047-44,Emily Davis,Lpt,electronics,4.0,1770.89,7083.56,2022-08-13,Chicago,PayPal,Completed
ORD-2908-33,E Davis,Keyboard,electronics,579.0,186.27,107850.33,2023-05-11,Sea,CC,CANCEL
ORD-9502-41,JOHN SMITH,Laptop Computer,Electronics,1.0,760.4,760.4,2022-02-25,Ny,Credit Card,Shipped
ORD-9288-82,E Davis,Tablet Computer,Computers,3.0,746.86,2240.58,2023-05-11,Ny,Credit Card,Refunded
ORD-4257-71,Sarah J.,Mechanical Keyboard,Computers,2.0,1174.27,2348.54,2023-04-27,Seattle,CC,Pending
ORD-2893-36,Sarah Johnson,Lpt,electronics,2.0,1231.38,2462.76,2023-11-21,Houston,Bank Transfer,Pending
ORD-6618-94,Walk-in,Monitor,electronics,2.0,1506.21,3012.42,2022-08-08,La,Bank Transfer,COMPLETE
ORD-2697-29,Online Customer,Tablet,Gadgets,3.0,5.59,16.77,2023-09-02,Chi,Credit Card,Unknown
ORD-4749-68,John S.,Laptop Computer,Mobile,3.0,1102.3,3306.9,2023-01-02,Manhattan,PayPal,Completed
ORD-8894-16,Emily Davis,Lpt,Accessories,4.0,1014.97,4059.88,2022-03-03,Ny,CC,Pending
ORD-2811-15,Robert Wilson,laptop,Tech,5.0,454.08,2270.4,2023-02-27,Houston,TX,Bank Transfer
ORD-9468-22,Guest,Computer Mouse,Accessories,2.0,1743.44,3486.88,2023-05-11,Houston,TX,Debit Card
ORD-6441-20,J Smith,Tablet,Accessories,3.0,439.01,1317.03,2023-02-15,La,Credit Card,Completed
ORD-2908-16,E Davis,Display,electronics,1.0,122.83,122.83,2023-02-11,Miami,FL,CASH
ORD-6161-41,Unknown,Mouse,Tech,2.0,1240.59,2481.18,2023-05-29,Chicago,cash,pending
ORD-2066-35,E Davis,Display,electronics,4.0,1135.26,4541.04,2022-10-27,Houston,Debit Card,Cancelled
ORD-4822-32,Online Customer,iPad,ELECTRONICS,5.0,1210.49,6052.45,2023-08-20,Sea,CC,Completed
ORD-9404-86,Emily D.,Wireless Mouse,electronics,1.0,916.69,916.69,2023-05-11,Mia,cash,Shipped
ORD-9186-96,Bob Wilson,Cell Phone,Gadgets,4.0,1034.14,4136.56,2023-05-11,Seattle,CC,Completed
ORD-3505-81,Michael Brown,Lpt,ELECTRONICS,3.0,524.16,1572.48,2023-10-08,Miami,FL,Cash
ORD-7469-36,Emily Davis,iPad,Computers,2.0,1179.57,2359.14,2022-02-12,Houston,CC,Completed
ORD-4059-25,Sarah Johnson,Laptop Computer,Mobile,4.0,1768.64,7074.56,2023-12-12,Houston,Cash,Delivered
ORD-3864-49,JOHN SMITH,Lpt,Computers,3.0,1517.22,4551.66,2022-10-02,Hou,Apple Pay,Shipped
ORD-2256-24,JOHN SMITH,smart phone,Gadgets,4.0,1097.67,4390.68,2023-05-11,Online,Debit Card,pending
ORD-5176-52,Customer,Mechanical Keyboard,Computers,5.0,1958.78,9793.9,2023-05-11,Manhattan,Apple Pay,Unknown
ORD-9766-56,Customer,LAPTOP,electronics,2.0,1579.34,3158.68,2022-04-20,Seattle,WA,Google Pay
ORD-5185-78,Walk-in,Headphones,ELECTRONICS,5.0,352.26,1761.3,2023-12-09,Chi,CC,Unknown
ORD-2690-29,John S.,Mechanical Keyboard,electronics,2.0,1154.83,2309.66,2022-06-26,Ny,cash,CANCEL
ORD-7286-21,Mike Brown,laptop,Computers,3.0,1317.26,3951.78,2023-10-19,Ny,CC,Shipped
ORD-2221-52,John Smith,Mouse,Electronics,4.0,229.45,917.8,2023-05-11,Chicago,IL,Apple Pay
ORD-1025-67,Robert Wilson,iPad,Tech,5.0,1256.3,6281.5,2022-02-12,Chicago,IL,CASH
ORD-7639-30,M Brown,Keyboard,electronics,5.0,895.23,4476.15,2023-07-23,Seattle,Debit Card,pending
ORD-2478-95,Walk-in,Laptop Computer,electronics,5.0,195.53,977.65,2023-09-07,Seattle,WA,CASH
ORD-3900-30,JOHN SMITH,Keyboard,electronics,5.0,154.12,770.6,2023-05-11,Chicago,IL,Apple Pay
ORD-1865-68,Sarah Johnson,smart phone,Gadgets,4.0,1031.04,4124.16,2023-07-28,Online,Apple Pay,Completed
ORD-1016-88,Sarah Johnson,Earphones,Tech,1.0,883.44,883.44,2023-05-11,Houston,TX,Credit Card
ORD-1990-61,Sarah J.,Computer Monitor,ELECTRONICS,4.0,1197.16,4788.64,2023-05-11,Chicago,CASH,CANCEL
ORD-5881-61,JOHN SMITH,Computer Monitor,Electronics,1.0,916.45,916.45,2022-11-10,Chicago,IL,CC
ORD-2362-97,Sarah Johnson,Laptop,Tech,2.0,661.81,1323.62,2023-03-08,Ny,Credit Card,Cancelled
ORD-6525-37,Walk-in,Smartphone,Accessories,5.0,1285.75,6428.75,2023-05-11,Chicago,Credit Card,pending
ORD-1811-55,Customer,Computer Mouse,Accessories,2.0,1667.01,3334.02,2022-02-19,Chicago,cash,Refunded
ORD-5545-54,JOHN SMITH,laptop,Computers,5.0,1945.99,9729.95,2022-10-19,Chicago,cash,Pending
ORD-6884-54,Online Customer,Wireless Mouse,Computers,5.0,139.12,695.6,2023-02-02,Hou,CC,Unknown
ORD-2732-68,Robert Wilson,Cell Phone,Gadgets,2.0,1166.73,2333.46,2022-06-03,Chicago,Google Pay,Pending
ORD-4936-63,Unknown,Smartphone,Electronics,2.0,739.76,1479.52,2022-07-11,Houston,TX,Credit Card
ORD-4697-80,John Smith,Smartphone,Computers,2.0,1600.76,3201.52,2023-11-08,Mia,Debit Card,CANCEL
ORD-2743-24,Emily D.,Headphone,Computers,3.0,209.03,627.09,2023-05-11,Houston,TX,CC
ORD-8811-30,John Smith,laptop,Gadgets,5.0,298.55,1492.75,2022-08-23,Manhattan,Credit Card,Shipped
ORD-1229-74,J Smith,Tablet Computer,ELECTRONICS,3.0,864.48,2593.44,2023-02-07,Ny,Bank Transfer,Refunded
ORD-1990-48,Bob Wilson,Tablet,Mobile,1.0,891.4,891.4,2023-05-11,La,PayPal,Unknown
ORD-4924-11,E Davis,Cell Phone,Gadgets,5.0,568.11,2840.55,2023-01-30,Chicago,Credit Card,Shipped
ORD-3736-28,John S.,LAPTOP,Accessories,4.0,1868.44,7473.76,2023-05-11,Chicago,IL,Apple Pay
ORD-4275-58,J Smith,Lpt,Electronics,2.0,740.73,1481.46,2023-07-21,Miami,FL,CASH
ORD-5294-78,Sarah J.,Wireless Mouse,ELECTRONICS,3.0,562.18,1686.54,2022-05-29,La,Cash,Cancelled
ORD-3522-54,Robert Wilson,Wireless Keyboard,Gadgets,2.0,1918.79,3837.58,2023-02-19,Sea,Google Pay,Refunded
ORD-6861-33,J Smith,Wireless Headphones,Electronics,1.0,897.46,897.46,2022-12-06,Sea,CC,Pending
ORD-7379-96,Online Customer,Laptop,electronics,5.0,1092.79,5463.95,2023-02-05,Chicago,IL,PayPal
ORD-8967-58,Sarah J.,Tablet,electronics,3.0,1436.38,4309.14,2022-01-02,Miami,FL,CC
ORD-8337-85,E Davis,Tablet,Tech,2.0,727.74,1455.48,2023-12-09,Chi,Credit Card,Completed
ORD-5462-82,Emily Davis,Keyboard,Gadgets,4.0,1771.33,7085.32,2023-03-08,Seattle,Bank Transfer,Refunded
ORD-5703-90,Customer,Headphone,Accessories,5.0,1566.6,7833.0,2022-02-08,Chicago,Apple Pay,Unknown
ORD-8049-20,Bob Wilson,Keyboard,Computers,3.0,1127.47,3382.41,2023-05-11,Houston,Bank Transfer,Refunded
ORD-4007-34,Emily Davis,Smartphone,Gadgets,2.0,942.16,1884.32,2022-07-07,Seattle,WA,Debit Card
ORD-7492-79,John Smith,laptop,Accessories,2.0,597.13,1194.26,2023-08-20,Seattle,WA,Debit Card
ORD-5232-72,Sarah Johnson,Mobile Phone,Electronics,2.0,1103.36,2206.72,2023-04-15,Seattle,Credit Card,Pending
ORD-6623-59,M Brown,Wireless Mouse,Mobile,5.0,337.49,1687.45,2022-09-11,La,CC,Unknown
ORD-1351-56,Mike Brown,Laptop Computer,Gadgets,2.0,674.98,1349.96,2022-09-24,Houston,PayPal,Refunded
ORD-7725-37,J Smith,Laptop Computer,Accessories,5.0,899.99,4499.95,2023-05-11,Manhattan,Bank Transfer,Cancelled
ORD-6492-94,Sarah J.,Keyboard,Electronics,5.0,429.34,2146.7,2022-04-20,Ny,Credit Card,Shipped
