Order ID,Customer Name,Product,Category,Quantity,Unit Price,Total Amount,Order Date,City,Payment Method,Status,Salesperson,Notes
ORD-5934-72,Guest,Display,Accessories,3,1916.13,5748.39,6/18/2023,Los Angeles,Bank Transfer,CANCEL,SP-194,discount applied
ORD-5809-37,Online Customer,Keyboard,electronics,1,724.71,724.71,4/9/2022,SEA,PayPal,Completed,SP-428,
ORD-9851-46,John Smith, Jr.,Monitor,Accessories,5,135.51,677.55,10/30/2023,New York City,Debit Card,Cancelled,SP-891
ORD-4492-97,Emily Davis,Lpt,Computers,4,1882.51,7530.04,12/4/2023,N/A,Google Pay,Completed,,corporate client
ORD-4729-43,Emily Davis,Headphones,electronics,4,809.53,3238.12,2023-02-30,Online,cash,Pending,SP-699,discount applied
ORD-2738-47;Guest;Wireless Keyboard;Mobile;3;903.47;2710.41;Feb 09, 2023;Miami;Cash;CANCEL;SP-864;corporate client,,,,,,,,,,,
ORD-3360-48,Unknown,Computer Mouse,Accessories,1,1132.39,1132.39,2023-02-30,SEA,Bank Transfer,CANCEL,SP-187,discount applied
ORD-9397-28,Sarah Johnson,Smartphone,Computers,3,403.65,1210.95,4-Aug,2023,Miami, FL,CC,CANCEL
ORD-8982-52,Brown, Mike,Laptop Computer,Computers,5,427.32,2136.6,5/13/2023,,Apple Pay,,SP-680
ORD-6131-41,Guest,Mobile Phone,ELECTRONICS,3,1479.3,4437.9,5/7/2023,Chicago,CC,CANCEL,,discount applied
ORD-3293-78,S Johnson,Cell Phone,Tech,1,1281.67,1281.67,8/19/2023,Seattle,PayPal,Completed,SP-656,URGENT
ORD-4658-85,Walk-in,Tablet,Gadgets,5,759.54,3797.7,11/1/2022,SEA,Cash,CANCEL,,corporate client
ORD-3395-71,Brown, Mike,laptop,Computers,2,770.4,1540.8,13/02/22,Chicago, IL,Bank Transfer,pending
ORD-9542-91,Sarah J.,Computer Mouse,Mobile,5,1324.67,6623.35,1/10/2023,New York City,CASH,Shipped,SP-328,discount applied
ORD-8898-87,John Smith,Monitor,Gadgets,2,1304.78,2609.56,8/5/2022,Chicago, IL,cash,Pending,SP-524
ORD-8848-36,Bob Wilson,Smartphone,ELECTRONICS,1,1205.08,1205.08,18/05/22,Seattle,Cash,Completed,SP-284,corporate client
ORD-5644-20,S Johnson,Earphones,electronics,2,851,1702,27-May,2022,Los Angeles,cash,CANCEL,SP-841
ORD-4765-58,M Brown,Laptop Computer,Tech,530,1033.5,547755,6-Mar,2023,NYC,Cash,pending,SP-714
ORD-2526-71,Unknown,Laptop Computer,Electronics,4,772.24,3088.96,14/02/22,L.A.,CC,COMPLETE,SP-923,corporate client
ORD-3395-71,Brown, Mike,laptop,Computers,2,770.4,1540.8,13/02/22,Chicago, IL,Bank Transfer,pending
ORD-6175-62,Brown, Mike,Lpt,Gadgets,5,1717.21,8586.05,3/10/2023,Los Angeles, CA,Bank Transfer,Refunded
ORD-5157-49,Bob Wilson,Tablet Computer,ELECTRONICS,1,920.86,920.86,12/18/2023,MIA,Bank Transfer,Delivered,SP-728,URGENT
ORD-1086-21,JOHN SMITH,Wireless Headphones,ELECTRONICS,3,206.08,618.24,8/2/2022,Houston,cash,CANCEL,SP-711,URGENT
ORD-8192-11,S Johnson,Wireless Keyboard,Mobile,5,1411.98,7059.9,9/22/2023,Chicago, IL,PayPal,Completed,SP-188
ORD-7642-85,S Johnson,Monitor,Electronics,1,1121.71,1121.71,7/27/2023,Los Angeles, CA,PayPal,,SP-565
ORD-9294-23,Robert Wilson,LAPTOP,Mobile,1,1915.58,1915.58,5-Jul,2023,Los Angeles, CA,CC,COMPLETE
,,,,,,,,,,,,
ORD-1448-71;John S.;Cell Phone;Tech;2;498.36;996.72;2022/11/20;MIA;CASH;Completed;SP-369;discount applied,,,,,,,,,,,,
ORD-3924-70,Michael Brown,Tablet Computer,Computers,3,1505,4515,7/14/2022,L.A.,PayPal,Shipped,SP-307,discount applied
ORD-2747-25,Smith, John,Wireless Keyboard,electronics,5,1703.62,8518.1,1/16/2023,Seattle,Apple Pay,pending,SP-882
ORD-3101-16,Emily D.,Headphone,electronics,1,817.75,817.75,4-Dec,2023,NYC,CASH,pending,SP-108
ORD-6924-88,Sarah J.,Smartphone,Mobile,4,719.04,2876.16,7/8/2022,HOU,Google Pay,Delivered,SP-386,corporate client
ORD-2636-44,Guest,Mobile Phone,ELECTRONICS,2,1920.34,3840.68,6/3/2022,Los Angeles,Bank Transfer,pending,,corporate client
ORD-8972-48,Sarah J.,Computer Monitor,Electronics,2,1636.95,3273.9,3-May,2023,Houston, TX,Google Pay,Shipped
ORD-4259-83,Bob Wilson,Mechanical Keyboard,Gadgets,3,1362.73,4088.19,15-May,2023,New York City,Bank Transfer,,SP-746
ORD-7631-19,Smith, John,Smartphone,Accessories,3,1435.35,4306.05,12/9/2023,Houston, TX,Google Pay,
ORD-4844-94,Sarah J.,Computer Mouse,Tech,4,174.4,697.6,4/30/2023,Houston,CASH,Pending,,bulk order
ORD-5053-46,E Davis,Mechanical Keyboard,Gadgets,2,6.64,13.28,30-Nov,2022,Miami, FL,Apple Pay,CANCEL
ORD-8126-77,R Wilson,Mechanical Keyboard,Mobile,4,1619.18,6476.72,29-03-2023,Los Angeles, CA,Cash,Shipped,
ORD-8687-78,John Smith,Mouse,electronics,4,1543.44,6173.76,10/27/2022,New York,CASH,Delivered,SP-674,bulk order
ORD-4614-43,Smith, John,Headphone,Computers,5,1385.05,6925.25,19/10/22,Los Angeles, CA,Bank Transfer,Refunded
ORD-5458-99,Wilson, Robert,Wireless Headphones,Computers,2,1093.19,2186.38,7/10/2022,Manhattan,CC,Completed,SP-254
ORD-9165-57,E Davis,Mouse,Electronics,2,1562.52,3125.04,3/15/2022,LA,Apple Pay,COMPLETE,SP-224,bulk order
ORD-8257-41,Walk-in,laptop,Computers,1,1965.13,1965.13,4/30/2023,Chicago,Google Pay,Cancelled,SP-143,
ORD-5895-35,Brown, Mike,laptop,Computers,2,682.8,1365.6,21-Jun,2022,NYC,Bank Transfer,Refunded
ORD-3539-57,Online Customer,LAPTOP,Computers,1,709.92,709.92,10/3/2023,Seattle, WA,Cash,CANCEL,SP-228
ORD-6690-66,Walk-in,smart phone,Electronics,3,538.86,1616.58,2/10/2022,Miami, FL,Apple Pay,CANCEL,SP-294
ORD-5510-86,Robert Wilson,Smartphone,Tech,4,563.53,2254.12,2023-02-30,Seattle, WA,CASH,COMPLETE,SP-119
ORD-2037-94,Robert Wilson,Headphones,Computers,4,350.56,1402.24,17-10-2022,CHI,Debit Card,Pending,SP-168,URGENT
ORD-4310-23,Davis, Emily,smart phone,Tech,4,1075.35,4301.4,12/20/2023,Chicago, IL,PayPal,
ORD-2310-69,Guest,Mechanical Keyboard,Electronics,4,1598.79,6395.16,1-Mar,2022,MIA,Credit Card,Pending,SP-179
ORD-4784-78,M Brown,smart phone,Computers,2,1897.63,3795.26,26/07/23,Online,Debit Card,,SP-569,
ORD-3955-80,M Brown,Monitor,Accessories,5,913.87,4569.35,27-12-2022,CHI,Google Pay,COMPLETE,SP-540,URGENT
ORD-4504-58,Online Customer,Computer Monitor,Mobile,4,824.33,3297.32,5/2/2022,MIA,Cash,Shipped,,discount applied
ORD-5521-80,Emily D.,Computer Monitor,Gadgets,4,319.9,1279.6,1/11/2023,Los Angeles, CA,Apple Pay,Pending,SP-682
ORD-3832-72,Customer,Mouse,Tech,3,1626.27,4878.81,1/26/2023,CHI,Google Pay,COMPLETE,SP-988,corporate client
ORD-7266-16,Mike Brown,Monitor,Electronics,5,1029.68,5148.4,8/15/2022,Online,Bank Transfer,pending,SP-689,discount applied
ORD-3425-26,Michael Brown,LAPTOP,electronics,1,561.99,561.99,2/13/2023,N/A,Cash,Cancelled,SP-302,URGENT
ORD-9589-41,Johnson, Sarah,LAPTOP,Mobile,3,1173.24,3519.72,26/04/22,Chicago, IL,Google Pay,Refunded
ORD-8245-89,JOHN SMITH,Earphones,Electronics,2,778.95,1557.9,3/29/2022,L.A.,cash,Cancelled,SP-939,
ORD-8719-12,Michael Brown,smart phone,Computers,5,1120.16,5600.8,30/09/23,N/A,Credit Card,COMPLETE,SP-779,
ORD-5444-16,E Davis,Mechanical Keyboard,Electronics,3,1830.09,5490.27,4-Jan,2023,Chicago,Bank Transfer,Refunded,SP-620
ORD-9709-21,Sarah Johnson,smart phone,electronics,1,1848.43,1848.43,9/11/2022,Online,Cash,Completed,SP-460,corporate client
ORD-2015-90,Sarah J.,Headphones,Electronics,3,716.48,2149.44,7/2/2023,Online,Bank Transfer,CANCEL,SP-727,bulk order
ORD-3502-64,Mike Brown,Keyboard,Accessories,2,320.22,640.44,9/7/2023,Manhattan,Apple Pay,CANCEL,SP-540,URGENT
ORD-3589-50,Smith, John, Jr.,Computer Monitor,Tech,2,1542.6,3085.2,2/28/2023,Online,Apple Pay,Cancelled
ORD-4783-86;Johnson, Sarah;Mobile Phone;Electronics;4;1699.97;6799.88;26/04/23;Los Angeles;Bank Transfer;pending;SP-267;,,,,,,,,,,,
ORD-7767-38,Walk-in,Wireless Keyboard,Computers,1,1911.66,1911.66,26-Mar,2023,N/A,Google Pay,pending,SP-537
ORD-7457-88,Walk-in,Display,Electronics,4,1761.65,7046.6,9/9/2022,Online,Credit Card,CANCEL,SP-883,discount applied
ORD-5989-46,E Davis,Smartphone,ELECTRONICS,1,1812.17,1812.17,20-Apr,2023,New York City,CASH,Pending,SP-699
ORD-6299-67,John Smith,Smartphone,electronics,2,225.85,451.7,28/11/22,N/A,Cash,Pending,,
ORD-7292-75,Wilson, Robert,Smartphone,ELECTRONICS,1,1828.89,1828.89,3-Aug,2023,Manhattan,Cash,Cancelled
ORD-3960-25,JOHN SMITH,smart phone,Electronics,3,4.98,14.94,5/26/2023,SEA,CC,Refunded,SP-775,
ORD-1107-41,Robert Wilson,Cell Phone,Computers,unknown,,1461.18,29-May,2022,Seattle,cash,Shipped,SP-189
ORD-5659-88,Unknown,Mouse,Gadgets,5,119.89,599.45,3/11/2022,Houston,Debit Card,COMPLETE,SP-166,discount applied
ORD-7779-77,S Johnson,Mouse,Computers,,negotiable,1959.73,6/26/2023,N/A,cash,Shipped,SP-968,corporate client
ORD-3125-88,Bob Wilson,Wireless Headphones,electronics,2,503.81,1007.62,2023-02-30,New York,CC,Pending,SP-312,bulk order
ORD-4478-11,R Wilson, Jr.,smart phone,Mobile,1,1038.04,1038.04,2023-02-30,,Google Pay,Delivered,SP-682
ORD-6536-96,Davis, Emily,Wireless Headphones,Electronics,4,948.2,3792.8,4/7/2023,HOU,Credit Card,CANCEL,SP-842
ORD-6434-55,Smith, John,Laptop Computer,Mobile,3,1271.7,3815.1,6/19/2022,Los Angeles,cash,Pending,SP-869
ORD-2422-73,Johnson, Sarah,Tablet Computer,electronics,3,639.52,1918.56,25-04-2022,LA,Debit Card,pending,SP-918
ORD-8921-77,Mike Brown,Wireless Mouse,Accessories,1,1879.15,1879.15,11/24/2023,NY,CC,COMPLETE,SP-634,
ORD-2426-52,E Davis,laptop,Tech,3,7.59,22.77,10/17/2023,LA,Apple Pay,Shipped,SP-891,URGEN
ORD-2875-11,Wilson, Robert,Computer Monitor,Tech,3,578.55,1735.65,23-Dec,2023,L.A.,Cash,Pending
ORD-1826-23,M Brown,laptop,Tech,2,1787.99,3575.98,7-Oct,2023,Houston, TX,cash,Delivered
ORD-8629-82,JOHN SMITH,LAPTOP,electronics,3,1434.92,4304.76,4/22/2023,L.A.,Cash,,SP-472,discount applied
ORD-6320-68,Davis, Emily,Laptop,Tech,3,1699.24,5097.72,17-Oct,2022,Seattle,Cash,CANCEL
ORD-2162-48,Robert Wilson,Earphones,ELECTRONICS,2,1118.5,2237,5/9/2023,LA,cash,COMPLETE,SP-545,URGENT
ORD-2276-83,Davis, Emily,Lpt,electronics,1,393.54,393.54,2/20/2023,,cash,COMPLETE,SP-760
ORD-1003-28,Unknown,Laptop Computer,electronics,4,921.96,3687.84,30/07/22,Chicago,cash,Shipped,SP-545,
ORD-9362-61,JOHN SMITH,Tablet,Electronics,5,51.64,258.2,28-Jul,2023,NYC,Apple Pay,Completed,SP-819
ORD-8130-79,S Johnson,Wireless Keyboard,Gadgets,2,1694.49,3388.98,4-Jan,2023,Chicago,Cash,Cancelled,
ORD-3224-20,JOHN SMITH,Mechanical Keyboard,ELECTRONICS,5,1265.33,6326.65,4/11/2023,Houston, TX,Bank Transfer,Delivered,SP-534
ORD-5411-62,Robert Wilson,Display,Accessories,1,1424.52,1424.52,4/26/2022,N/A,Debit Card,Cancelled,SP-639,discount applied
ORD-2281-76,Wilson, Robert,LAPTOP,Computers,1,1101.43,1101.43,17-08-2023,CHI,CASH,Completed,SP-624
ORD-5827-47,Sarah Johnson,laptop,Mobile,5,1277.14,6385.7,8/16/2023,,Apple Pay,,,
ORD-5552-42,JOHN SMITH,Keyboard,Mobile,3,1.12,3.36,6/28/2022,,CC,Delivered,SP-367,URGENT
ORD-1542-53,Smith, John,Laptop Computer,Gadgets,4,514,2056,27/03/23,LA,cash,Delivered,
ORD-7533-70,Mike Brown,Wireless Headphones,Computers,4,333.04,1332.16,3/22/2023,Houston, TX,Bank Transfer,Delivered,SP-799
ORD-8074-88,R Wilson,Cell Phone,Accessories,1,1189.14,1189.14,18-Apr,2023,L.A.,cash,Refunded,SP-793
ORD-7737-22,Emily D.,Lpt,electronics,3,116.38,349.14,9/27/2023,SEA,PayPal,,SP-825,corporate client
ORD-4027-24,Customer,Smartphone,Mobile,1,1849.26,1849.26,11-Oct,2022,,Google Pay,Shipped,SP-175
ORD-1984-43,Sarah J.,Smartphone,electronics,2,397.96,795.92,5/19/2023,HOU,PayPal,,SP-552,
ORD-5105-67,John Smith,Wireless Headphones,Gadgets,1,1345.98,1345.98,9/30/2022,Houston,cash,Completed,SP-889,
ORD-1054-59,Customer,Wireless Mouse,electronics,5,749.89,3749.45,30-11-2023,Seattle, WA,Debit Card,Delivered,SP-448
ORD-3893-80,J Smith,Headphones,Computers,4,1279.7,5118.8,1/3/2023,Seattle, WA,CC,Refunded,
ORD-7369-18,Guest,Computer Monitor,Mobile,4,82.02,328.08,12/14/2022,Online,Credit Card,COMPLETE,,bulk order
ORD-9791-29,Walk-in,Display,Computers,1,1003.34,1003.34,1/20/2022,SEA,Credit Card,Refunded,SP-233,discount applied
ORD-2594-68,Wilson, Robert,Smartphone,Tech,1,1210.21,1210.21,9/23/2023,LA,Bank Transfer,Delivered,SP-855
ORD-6268-37,Online Customer,laptop,Gadgets,1,1527.22,1527.22,22/06/22,Los Angeles,CC,Refunded,SP-141,corporate client
ORD-3584-12,Davis, Emily,LAPTOP,Electronics,943,1320.92,1245627.56,10/18/2022,Miami,Cash,Refunded,
ORD-1616-86,Sarah Johnson,Mouse,electronics,1,1576.04,1576.04,2023-02-30,L.A.,PayPal,Pending,SP-197,corporate client
ORD-8605-90,Unknown,smart phone,Mobile,1,1386.23,1386.23,5/1/2023,,Credit Card,Completed,SP-391,corporate client
ORD-8424-15,John S.,Computer Mouse,Electronics,2,106.68,213.36,6/12/2023,L.A.,CC,,SP-529,discount applied
ORD-2804-51,Johnson, Sarah,Lpt,Computers,2,480.29,960.58,4/28/2023,HOU,Cash,Refunded,SP-565
ORD-6875-44,S Johnson,iPad,Gadgets,5,316.18,1580.9,4/22/2023,CHI,PayPal,Shipped,SP-908,URGENT
ORD-4763-21,Emily Davis,Monitor,electronics,2,1682.13,3364.26,10/13/2022,Online,PayPal,Refunded,SP-693,URGENT
ORD-1083-63,J Smith,laptop,electronics,5,1085.69,5428.45,6-May,2023,NYC,CC,pending,SP-671
ORD-3174-55,Mike Brown,Mobile Phone,Tech,680,1421.44,966579.2,8/8/2023,Houston, TX,CC,Cancelled,SP-515
ORD-1022-90,Smith, John,Headphones,Accessories,3,576.09,1728.27,9/20/2023,LA,Debit Card,,SP-853
ORD-2818-59,Brown, Mike,Earphones,Electronics,2,1424.5,2849,29/07/23,Manhattan,Google Pay,Refunded,SP-764
ORD-4437-38,Michael Brown,Tablet Computer,Mobile,4,173.57,694.28,12/20/2022,MIA,Debit Card,pending,SP-794,bulk order
ORD-2075-34,E Davis,LAPTOP,Tech,2,1915.42,3830.84,4/22/2022,N/A,Cash,pending,SP-309,discount applied
ORD-9870-26,Davis, Emily,Tablet Computer,ELECTRONICS,1,172.75,172.75,26-Aug,2022,Seattle, WA,Google Pay
ORD-9686-80,E Davis,Earphones,Mobile,3,557.01,1671.03,11/5/2023,NY,Cash,Delivered,SP-270,corporate client
ORD-3873-98,Unknown,Laptop Computer,Gadgets,1,1170.32,1170.32,28-03-2023,LA,CASH,Completed,SP-452,URGENT
ORD-2990-13,M Brown,Wireless Headphones,Gadgets,3,1941.79,5825.37,7/14/2023,N/A,Apple Pay,pending,SP-872,URGENT
ORD-8243-53,Customer,Lpt,electronics,2,277.91,555.82,1/26/2022,L.A.,CC,Delivered,,corporate client
ORD-5553-35,John Smith,LAPTOP,electronics,1,819.13,819.13,18-05-2023,MIA,Credit Card,Delivered,SP-833,discount applied
ORD-6047-67,Robert Wilson,LAPTOP,Computers,4,860.44,3441.76,30-03-2023,Online,Bank Transfer,COMPLETE,,URGENT
ORD-9606-52,Smith, John,Display,ELECTRONICS,4,582.99,2331.96,6/29/2022,Seattle,Cash,Refunded,SP-490
ORD-5979-73,Robert Wilson, Jr.,Computer Mouse,electronics,1,635.33,635.33,18-Oct,2023,NYC,Apple Pay,COMPLETE
ORD-2093-86;Walk-in;Tablet Computer;electronics;3;978.28;2934.84;Dec 12, 2023;MIA;cash;Completed;SP-266;bulk order,,,,,,,,,,,
ORD-3219-55,Sarah Johnson,laptop,Mobile,3,618.74,1856.22,10/17/2023,Seattle, WA,Cash,Pending,SP-271
ORD-6939-22,Robert Wilson,Display,Accessories,1,598.76,598.76,5/12/2023,Los Angeles,Debit Card,Refunded,SP-326,corporate client
ORD-9612-78,Customer,Computer Monitor,Tech,1,305.9,305.9,1/18/2022,N/A,Google Pay,Cancelled,SP-711,URGENT
ORD-1471-25,Johnson, Sarah,Laptop Computer,Gadgets,3,303.93,911.79,3/22/2022,NYC,Debit Card,Completed,SP-875
ORD-9412-85,J Smith, Jr.,Wireless Headphones,Tech,1,1351.79,1351.79,9-Apr,2022,SEA,PayPal,
ORD-5544-84,Brown, Mike,Tablet Computer,Gadgets,5,1161.96,5809.8,12-Apr,2022,New York,CASH,Refunded
ORD-2616-37,Emily D.,Mouse,electronics,5,1363.38,6816.9,4/20/2022,Houston,Bank Transfer,Refunded,SP-517,
,,,,,,,,,,,,
ORD-9515-27,Davis, Emily,Wireless Mouse,Accessories,5,210.38,1051.9,5/21/2023,Houston, TX,cash,Shipped
ORD-8011-34,Smith, John,Wireless Headphones,Accessories,4,822.92,3291.68,20/06/23,NYC,Cash,COMPLETE,SP-704
ORD-4261-53;S Johnson;Keyboard;ELECTRONICS;4;593.11;2372.44;Jan 01, 2024;Los Angeles, CA;Bank Transfer;Delivered;SP-717;corporate client,,,,,,,,,,
ORD-8448-23,John S.,Cell Phone,electronics,2,7.38,14.76,3/11/2022,Los Angeles,Bank Transfer,,SP-256,
ORD-9518-73,Guest,Earphones,Computers,4,560.25,2241,18-Dec,2022,Miami, FL,Credit Card,Completed
ORD-1589-14,Sarah Johnson,Computer Monitor,Mobile,2,312.25,624.5,2/3/2023,Seattle,CC,CANCEL,SP-685,URGENT
ORD-7412-43,Davis, Emily,Display,ELECTRONICS,3,604.65,1813.95,3/4/2022,Manhattan,Google Pay,Delivered,SP-697
ORD-8014-54,Brown, Mike,Headphone,Accessories,2,1313.76,2627.52,8/30/2023,New York City,Apple Pay,Pending,SP-120
ORD-7900-44,John Smith,Mouse,electronics,3,811.09,2433.27,8/10/2023,NYC,PayPal,Delivered,SP-930,corporate client
ORD-8143-35,Davis, Emily,Mechanical Keyboard,Tech,5,567.05,2835.25,11/1/2022,L.A.,cash,Pending,SP-692
ORD-9700-70,Emily Davis,smart phone,Accessories,3,634.82,1904.46,11/11/2023,HOU,Bank Transfer,Shipped,SP-564,
ORD-9457-33,Bob Wilson,Wireless Headphones,Computers,4,1293.96,5175.84,22-Sep,2023,HOU,cash,Completed,SP-473
ORD-7721-50,Smith, John,Mechanical Keyboard,Computers,3,1309.78,3929.34,20/09/22,Houston,PayPal,Pending,
ORD-8145-64,R Wilson,laptop,Computers,2,7.9,15.8,12/10/2022,Seattle, WA,Credit Card,pending,SP-156
ORD-2041-62,Brown, Mike,Wireless Keyboard,Tech,2,1163.4,2326.8,5/28/2023,Seattle,CASH,Shipped,SP-192
ORD-7388-40,Emily Davis,smart phone,Gadgets,2,906.98,1813.96,18-Sep,2022,Miami,CASH,Delivered,SP-215
ORD-3374-56,Davis, Emily,Mouse,Accessories,1,1815.2,1815.2,5-Feb,2022,NY,PayPal,Shipped
ORD-4872-66,M Brown,Laptop,ELECTRONICS,3,1875.83,5627.49,30-08-2022,Los Angeles,CC,Delivered,SP-885,discount applied
ORD-9055-70,Walk-in,Headphone,Accessories,1,1412.04,1412.04,6/3/2023,SEA,CASH,Delivered,SP-128,URGENT
ORD-3229-10,M Brown,smart phone,Mobile,1,536.73,536.73,1-Jan,2024,Manhattan,cash,COMPLETE,SP-427
ORD-6367-46,S Johnson,LAPTOP,ELECTRONICS,4,1892.28,7569.12,8/8/2023,New York,CASH,,SP-191,URGENT
ORD-5262-29,Smith, John,Tablet Computer,Gadgets,1,5.26,5.26,10-Apr,2023,NYC,PayPal,Refunded
ORD-8066-36,Wilson, Robert,smart phone,Mobile,2,846.62,1693.24,5/30/2022,Los Angeles, CA,PayPal,
ORD-8682-27,Michael Brown,Mouse,ELECTRONICS,4,1485.4,5941.6,9/20/2022,NY,Credit Card,Delivered,SP-582,corporate client
ORD-1745-10,Sarah J.,Monitor,ELECTRONICS,4,307.86,1231.44,7/27/2023,Los Angeles, CA,Cash,CANCEL,SP-447
ORD-8093-28,Sarah J.,Lpt,Accessories,2,1948.07,3896.14,15/10/22,HOU,Apple Pay,Shipped,SP-879,bulk order
ORD-6169-72,Online Customer,Laptop Computer,electronics,2,407.13,814.26,27-04-2023,Houston, TX,Bank Transfer,Pending,SP-606
ORD-9077-24,Walk-in,Laptop Computer,Tech,2,402.28,804.56,22/06/22,Los Angeles, CA,cash,,SP-104
ORD-5033-73,Unknown,Lpt,Accessories,1,1201.16,1201.16,19-Apr,2022,New York,Debit Card,pending,SP-775
ORD-1095-52,J Smith,Mechanical Keyboard,electronics,5,1733.39,8666.95,22-10-2023,NY,Debit Card,CANCEL,SP-490,URGENT
ORD-7535-21,John Smith,smart phone,Gadgets,4,1517.49,6069.96,11/1/2023,Miami,Bank Transfer,Shipped,SP-717,discount applied
ORD-9021-67,M Brown,Wireless Headphones,Mobile,4,873.95,3495.8,1/13/2023,Seattle, WA,Bank Transfer,Pending,
ORD-3540-73,Emily D.,Mechanical Keyboard,Tech,4,1613.01,6452.04,11/4/2022,,Apple Pay,Refunded,SP-402,
ORD-9366-64,Emily Davis,Lpt,electronics,5,743.14,3715.7,8/23/2023,New York,Debit Card,pending,SP-286,bulk order
ORD-5876-50,Bob Wilson, Jr.,Computer Mouse,electronics,4,566.9,2267.6,7/11/2022,Online,cash,Shipped,SP-208
ORD-3813-93,Davis, Emily,Earphones,ELECTRONICS,5,640.46,3202.3,24-09-2023,N/A,Bank Transfer,Shipped,
ORD-4083-13,S Johnson,Wireless Headphones,Gadgets,4,1723.47,6893.88,7/6/2023,Houston, TX,Cash,pending,SP-219
ORD-8724-12,E Davis,Display,Computers,5,813.88,4069.4,12/8/2022,N/A,Bank Transfer,COMPLETE,SP-854,discount applied
ORD-9410-85,Walk-in,Keyboard,electronics,1,872.91,872.91,11/20/2022,Seattle, WA,Bank Transfer,pending,
ORD-1340-30,Mike Brown,Computer Mouse,Computers,4,478.42,1913.68,3/12/2023,N/A,CC,Cancelled,SP-840,discount applied
ORD-3654-89,S Johnson,Tablet,Tech,2,354.81,709.62,5/19/2023,Miami,Apple Pay,Refunded,SP-148,discount applied
ORD-3598-32,Emily D.,laptop,Tech,1,285.34,285.34,8/18/2022,CHI,Google Pay,Completed,SP-670,corporate client
ORD-2706-16,E Davis,Earphones,Tech,5,1723.86,8619.3,15-Apr,2022,MIA,Debit Card,Cancelled,SP-991
ORD-9288-73,Walk-in,Lpt,Gadgets,3,289.82,869.46,7/26/2022,New York,PayPal,pending,SP-617,bulk order
ORD-2706-16,E Davis,Earphones,Tech,5,1723.86,8619.3,15-Apr,2022,MIA,Debit Card,Cancelled,SP-991
ORD-2389-53,Michael Brown,Headphones,Gadgets,4,1337.34,5349.36,10/19/2023,NY,CASH,Shipped,SP-797,discount applied
ORD-1129-45,Emily D.,Keyboard,Gadgets,4,1780.78,7123.12,2-Oct,2023,Houston, TX,Google Pay,COMPLETE
ORD-3064-76,Robert Wilson,Tablet,Computers,5,714.38,3571.9,10/13/2023,Miami, FL,cash,Shipped,SP-892
ORD-1982-57,Sarah J.,Mechanical Keyboard,Accessories,1,1166.25,1166.25,1/6/2022,L.A.,cash,,SP-742,URGENT
ORD-5661-95,Guest,Mouse,Gadgets,5,255.19,1275.95,6/13/2023,Chicago, IL,CC,Pending,
ORD-3130-70,S Johnson,Earphones,Tech,5,1139.99,5699.95,9-Feb,2023,Miami,Bank Transfer,pending,SP-601
ORD-3082-72,Customer,Earphones,Gadgets,5,280.21,1401.05,8/6/2022,Online,Cash,CANCEL,SP-221,
ORD-5744-15,Emily D.,Laptop Computer,Tech,3,997.55,2992.65,5/27/2022,HOU,Credit Card,Shipped,SP-320,
ORD-6712-18;J Smith;Headphone;electronics;5;708.76;3543.8;2023/01/22;SEA;Cash;Cancelled;SP-571;URGENT,,,,,,,,,,,,
ORD-6328-21,Guest,Keyboard,ELECTRONICS,4,139.35,557.4,11/18/2023,Seattle, WA,Debit Card,Cancelled,SP-685
ORD-3028-92,Robert Wilson,LAPTOP,Computers,5,153.11,765.55,8/7/2023,Miami,CASH,Completed,,
ORD-4371-41,Customer,Display,electronics,5,833.51,4167.55,2/16/2022,New York,Google Pay,COMPLETE,SP-124,discount applied
ORD-2627-79,Sarah Johnson,Tablet,Gadgets,1,1906.72,1906.72,11/26/2023,CHI,Cash,Completed,SP-405,bulk order
ORD-5225-58,John S., Jr.,laptop,Computers,5,1011.31,5056.55,6/1/2023,Los Angeles, CA,Credit Card,Delivered
ORD-1305-44,Robert Wilson,Display,Tech,5,294.86,1474.3,8/5/2023,Seattle, WA,CASH,Refunded,SP-245
ORD-7942-81,E Davis,laptop,Electronics,5,1945.56,9727.8,1/1/2022,Miami,Apple Pay,,SP-796,URGENT
ORD-9361-46,J Smith,Smartphone,Tech,4,1669.47,6677.88,24-07-2023,LA,cash,CANCEL,SP-425,discount applied
ORD-6328-21,Guest,Keyboard,ELECTRONICS,4,139.35,557.4,11/18/2023,Seattle, WA,Debit Card,Cancelled,SP-685
ORD-9011-60,Robert Wilson,LAPTOP,Tech,4,738.34,2953.36,21-Jan,2023,Houston,Cash,Completed,
ORD-1324-45,Unknown,Mouse,Accessories,5,1626.41,8132.05,8/15/2022,Chicago, IL,Credit Card,Shipped,SP-820
ORD-7489-24,Sarah J.,Display,electronics,2,1153.13,2306.26,11/30/2023,New York City,cash,Cancelled,SP-230,URGENT
ORD-5494-34,Unknown,Laptop,Mobile,4,4.28,17.12,21/11/23,CHI,Bank Transfer,COMPLETE,SP-796,corporate client
ORD-4678-16,Sarah J.,Headphone,electronics,4,209.53,838.12,9-Aug,2023,Online,PayPal,COMPLETE,SP-355
ORD-2584-13,Davis, Emily,Headphone,Electronics,3,531.95,1595.85,4/30/2023,NY,Google Pay,CANCEL,SP-174
ORD-3045-20,J Smith,laptop,ELECTRONICS,1,170.9,170.9,3/29/2023,Seattle, WA,Bank Transfer,Pending,
